no,id,title,Category,title_seg,title_clean
Post60071,124680000000.0,"当看到了楼主的帖子我像是看到了救命稻草一样紧紧抓住看了五天了，感恩您为我们这样的群体做出的无私贡献！先描述一下孩子的症状您给分析下孩子的情况：男孩儿两周十个月孩子是36周加5时羊水早破在医院保了两天胎到37周足月时顺产生的（保胎期间没有持续流羊水也没有缺水缺氧）生下来检查一切正常，之后孩子就一直在床上躺了三个月直到第一次去体检医生说孩子头抬不起来运动落后，肌张力高（三个月之内除了给孩子换衣服和尿布就没起来过，没有锻炼过孩子）让去给孩子做做功训康复，我们就去做了20天的功训医生评估说可以了我们就不去了，孩子五个月会翻身，十个月会爬，一周四个月会走（这些都比同龄孩子晚一点）但是和小朋友玩啊与人对视，互动都没有异样，自从孩子一周六个月我因为工作原因到外地待了一个月也借此给孩子断了奶孩子就完全跟着大人饮食，等我从外地回来明显感觉孩子不对劲儿了，但又说不出来哪里不对（好像是反应慢了点）再后来逐渐的有莫名其妙的发笑，不和小朋友玩（以前和我弟家的两个孩子玩的很好后来连她们也不玩了）越往后症状也多了：听指令差，简单的可以听懂（到妈妈这来，坐下，吃饭，上床，躺被窝里盖被子睡觉，走去楼下玩，擦手擦嘴等这些简单的能听懂）语言差，教他说话他也不学，（一岁八个月时教他叫妈妈他都跟着叫的后来就不叫了）天天火星语，刻板行为，特别喜欢摘小区里和路边的花花草草（小叶子的，不喜欢大叶子的）到了发痴的地步，不让摘能闹死，现在又好很多，不怎么摘了（不知道为啥）应名不好，叫他很少搭理你，也不对视，有时爱自己发呆或者站在窗户那里看着外面发呆。喜欢自言自语的火星语。 再说说肠胃问题，孩子从两个月起就开始拉肚子，去了好多地方看也看不好，吃点药好了过不了两天又拉，后来五个多月开始加辅食蛋黄和软面条之后就不拉了但是又开始严重便秘，几天拉一次特别特别干，还经常要开塞露才会拉的出来，拉的还特别臭，反正只要他排便我闻到味就知道是他的臭臭（专属他的臭味）这个便秘问题就一直伴随着他到现在，但他一吃火龙果就不便秘，不吃又继续。（孩子肠胃和消化不好这个我一直都知道但是找不到解决的办法） 再说说孩子饮食：一直都偏爱面食，特别爱喝奶，什么奶都喜欢，喜欢吃鸡蛋特别是蛋青，喜欢酸口味水果，橘子，猕猴桃，葡萄，还特别喜欢西瓜，看见就高兴的不得了，喜欢吃糖也是酸甜口味的。 就在五天之前我看到了您的帖子在没有给孩子做食物检测的情况下就开始禁食孩子的奶面蛋，不知道是不是我的心里作用我觉得孩子反应机灵了点，之前喊七八遍才会理我，昨天到今天叫一遍就能过来，特别是昨天晚上我叫宝宝过来妈妈这儿，孩子就开心的跑过来，我说抱抱妈妈亲亲妈妈孩子就楼着我的脸亲了两下，完成的非常利索，今天上午我又试了一遍依然完成的很好，并且这几天内几乎没有再莫名其妙的笑过，也不怎么发呆了，都是在玩耍，偶尔想发呆我叫一声立马就回过神儿了，之前叫很多遍都不理睬我继续发呆，对了今天上午我老公叫孩子想要让他喝点水，叫了一声名字孩子马上回头看了看爸爸，老公也说孩子是有变化，还有孩子这两三天开始有发妈妈音了，之前没有只会发爸爸音，但是今天中午孩子爷爷带孩子回他家给孩子吃了一个鸡蛋三个蜜角（很甜的点心包了一兜糖的那种）下午孩子回来慢慢有不好的反应了，自己发呆反应有点慢，好心塞！还有想发笑但是我一转移孩子又不笑了。昨天我们带孩子去做了微量元素检测和igg检测，麻烦您给看看孩子的饮食还需要有什么调整的吗？看看孩子能否完全恢复吗？切盼回复，感恩感谢！！！
 http://imgsrc.baidu.com/forum/w%3D580/sign=311894785f0fd9f9a0175561152cd42b/2439a7ec08fa513dfc77d7da336d55fbb3fbd908.jpg 
 http://imgsrc.baidu.com/forum/w%3D580/sign=34925607c695d143da76e42b43f08296/764bfb039245d688a20a08a0aac27d1ed31b24e4.jpg 
 http://imgsrc.baidu.com/forum/w%3D580/sign=7ad824500d4f78f0800b9afb49310a83/18d8dac451da81cbb8ee39c95c66d016082431e4.jpg 
 http://imgsrc.baidu.com/forum/w%3D580/sign=3a2c64f0b94543a9f51bfac42e178a7b/bc92ac18972bd407bccf69f975899e510eb309e4.jpg",0,"当 看到 了 楼主 的 帖子 我 像是 看到 了 救命稻草 一样 紧紧抓住 看 了 五天 了 ， 感恩 您 为 我们 这样 的 群体 做出 的 无私 贡献 ！ 先 描述 一下 孩子 的 症状 您 给 分析 下 孩子 的 情况 ： 男孩儿 两周 十个月 孩子 是 36 周加 5 时 羊水 早破 在 医院 保了 两天 胎到 37 周足 月 时顺 产生 的 （ 保胎 期间 没有 持续 流 羊水 也 没有 缺水 缺氧 ） 生 下来 检查 一切正常 ， 之后 孩子 就 一直 在 床上 躺 了 三个 月 直到 第一次 去 体检 医生 说 孩子 头 抬 不 起来 运动 落后 ， 肌 张力 高 （ 三个 月 之内 除了 给 孩子 换衣服 和 尿布 就 没 起来 过 ， 没有 锻炼 过 孩子 ） 让 去 给 孩子 做 做功 训 康复 ， 我们 就 去 做 了 20 天 的 功训 医生 评估 说 可以 了 我们 就 不 去 了 ， 孩子 五个 月 会 翻身 ， 十个月 会 爬 ， 一周 四个 月 会 走 （ 这些 都 比 同龄 孩子 晚一点 ） 但是 和 小朋友 玩 啊 与 人 对视 ， 互动 都 没有 异样 ， 自从 孩子 一周 六个月 我 因为 工作 原因 到 外地 待 了 一个月 也 借此 给 孩子 断 了 奶 孩子 就 完全 跟着 大人 饮食 ， 等 我 从 外地 回来 明显 感觉 孩子 不 对劲儿 了 ， 但 又 说不出来 哪里 不 对 （ 好像 是 反应 慢 了 点 ） 再 后来 逐渐 的 有 莫名其妙 的 发笑 ， 不 和 小朋友 玩 （ 以前 和 我 弟家 的 两个 孩子 玩 的 很 好 后来 连 她们 也 不 玩 了 ） 越往后 症状 也 多 了 ： 听 指令 差 ， 简单 的 可以 听懂 （ 到 妈妈 这来 ， 坐下 ， 吃饭 ， 上床 ， 躺 被窝 里 盖 被子 睡觉 ， 走 去 楼下 玩 ， 擦手 擦 嘴 等 这些 简单 的 能 听懂 ） 语言 差 ， 教他 说话 他 也 不学 ， （ 一岁 八个 月 时教 他 叫 妈妈 他 都 跟着 叫 的 后来 就 不 叫 了 ） 天天 火星 语 ， 刻板 行为 ， 特别 喜欢 摘 小区 里 和 路边 的 花花草草 （ 小 叶子 的 ， 不 喜欢 大 叶子 的 ） 到 了 发痴 的 地步 ， 不让 摘能 闹 死 ， 现在 又 好 很多 ， 不怎么 摘 了 （ 不 知道 为啥 ） 应名 不好 ， 叫 他 很少 搭理 你 ， 也 不 对视 ， 有时 爱 自己 发呆 或者 站 在 窗户 那里 看着 外面 发呆 。 喜欢 自言自语 的 火星 语 。   再说 说 肠胃 问题 ， 孩子 从 两个 月 起 就 开始 拉肚子 ， 去 了 好多 地方 看 也 看 不好 ， 吃点 药 好 了 过 不了 两天 又 拉 ， 后来 五个 多月 开始 加辅食 蛋黄 和 软 面条 之后 就 不 拉 了 但是 又 开始 严重 便秘 ， 几天 拉 一次 特别 特别 干 ， 还 经常 要 开塞露 才 会 拉 的 出来 ， 拉 的 还 特别 臭 ， 反正 只要 他 排便 我 闻到 味 就 知道 是 他 的 臭臭 （ 专属 他 的 臭味 ） 这个 便秘 问题 就 一直 伴随 着 他 到 现在 ， 但 他 一 吃 火龙果 就 不 便秘 ， 不吃 又 继续 。 （ 孩子 肠胃 和 消化 不好 这个 我 一直 都 知道 但是 找 不到 解决 的 办法 ）   再说 说 孩子 饮食 ： 一直 都 偏爱 面食 ， 特别 爱喝 奶 ， 什么 奶都 喜欢 ， 喜欢 吃 鸡蛋 特别 是 蛋青 ， 喜欢 酸 口味 水果 ， 橘子 ， 猕猴桃 ， 葡萄 ， 还 特别 喜欢 西瓜 ， 看见 就 高兴 的 不得了 ， 喜欢 吃糖 也 是 酸甜 口味 的 。   就 在 五天 之前 我 看到 了 您 的 帖子 在 没有 给 孩子 做 食物 检测 的 情况 下 就 开始 禁食 孩子 的 奶面 蛋 ， 不 知道 是不是 我 的 心里 作用 我 觉得 孩子 反应 机灵 了 点 ， 之前 喊 七八遍 才 会理 我 ， 昨天 到 今天 叫 一遍 就 能 过来 ， 特别 是 昨天晚上 我 叫 宝宝 过来 妈妈 这儿 ， 孩子 就 开心 的 跑过来 ， 我 说 抱抱 妈妈 亲亲 妈妈 孩子 就 楼 着 我 的 脸亲 了 两下 ， 完成 的 非常 利索 ， 今天上午 我 又 试 了 一遍 依然 完成 的 很 好 ， 并且 这 几天 内 几乎 没有 再 莫名其妙 的 笑 过 ， 也 不怎么 发呆 了 ， 都 是 在 玩耍 ， 偶尔 想 发呆 我 叫 一声 立马 就 回 过神儿 了 ， 之前 叫 很多遍 都 不 理睬 我 继续 发呆 ， 对 了 今天上午 我 老公 叫 孩子 想要 让 他 喝点 水 ， 叫 了 一声 名字 孩子 马上 回头 看 了 看 爸爸 ， 老公 也 说 孩子 是 有 变化 ， 还有 孩子 这 两三天 开始 有发 妈妈 音 了 ， 之前 没有 只会发 爸爸 音 ， 但是 今天 中午 孩子 爷爷 带 孩子 回 他家 给 孩子 吃 了 一个 鸡蛋 三个 蜜角 （ 很甜 的 点 心包 了 一兜 糖 的 那种 ） 下午 孩子 回来 慢慢 有 不好 的 反应 了 ， 自己 发呆 反应 有点 慢 ， 好心 塞 ！ 还有 想 发笑 但是 我 一 转移 孩子 又 不 笑 了 。 昨天 我们 带 孩子 去 做 了 微量元素 检测 和 igg 检测 ， 麻烦 您 给 看看 孩子 的 饮食 还 需要 有 什么 调整 的 吗 ？ 看看 孩子 能否 完全恢复 吗 ？ 切盼 回复 ， 感恩 感谢 ！ ！ ！   
   http : / / imgsrc . baidu . com / forum / w% 3D580 / sign = 311894785f0fd9f9a0175561152cd42b / 2439a7ec08fa513dfc77d7da336d55fbb3fbd908 . jpg     
   http : / / imgsrc . baidu . com / forum / w% 3D580 / sign = 34925607c695d143da76e42b43f08296 / 764bfb039245d688a20a08a0aac27d1ed31b24e4 . jpg     
   http : / / imgsrc . baidu . com / forum / w% 3D580 / sign = 7ad824500d4f78f0800b9afb49310a83 / 18d8dac451da81cbb8ee39c95c66d016082431e4 . jpg     
   http : / / imgsrc . baidu . com / forum / w% 3D580 / sign = 3a2c64f0b94543a9f51bfac42e178a7b / bc92ac18972bd407bccf69f975899e510eb309e4 . jpg",楼主 帖子 像是 救命稻草 紧紧抓住 五天 感恩 群体 做出 无私 贡献 先 描述 孩子 症状 分析 孩子 情况 男孩儿 两周 十个月 孩子 周加 时 羊水 早破 医院 保了 两天 胎到 周足 月 时顺 保胎 期间 持续 流 羊水 缺水 缺氧 生 检查 一切正常 孩子 床上 躺 三个 月 第一次 体检 医生 说 孩子 头 抬 运动 落后 肌 张力 高 三个 月 之内 孩子 换衣服 尿布 锻炼 孩子 孩子 做 做功 训 康复 做 天 功训 医生 评估 说 孩子 五个 月 翻身 十个月 爬 一周 四个 月 走 同龄 孩子 晚一点 小朋友 玩 对视 互动 异样 孩子 一周 六个月 工作 原因 外地 一个月 孩子 断 奶 孩子 跟着 大人 饮食 外地 回来 感觉 孩子 对劲儿 说不出来 好像 慢 点 莫名其妙 发笑 小朋友 玩 弟家 两个 孩子 玩 玩 越往后 症状 听 指令 差 简单 听懂 妈妈 这来 坐下 吃饭 上床 躺 被窝 里 盖 被子 睡觉 走 楼下 玩 擦手 擦 嘴 简单 听懂 语言 差 教他 说话 不学 一岁 八个 月 时教 妈妈 跟着 天天 火星 语 刻板 特别 喜欢 摘 小区 里 路边 花花草草 叶子 喜欢 叶子 发痴 地步 不让 摘能 闹 死 摘 为啥 应名 不好 搭理 对视 爱 发呆 站 窗户 看着 外面 发呆 喜欢 自言自语 火星 语 说 肠胃 孩子 两个 月 拉肚子 好多 地方 不好 吃点 药 两天 拉 五个 多月 加辅食 蛋黄 软 面条 拉 便秘 几天 拉 特别 特别 干 开塞露 拉 拉 特别 反正 排便 闻到 味 臭臭 专属 臭味 便秘 伴随 吃 火龙果 便秘 不吃 孩子 肠胃 消化 不好 找 不到 解决 办法 说 孩子 饮食 偏爱 面食 特别 爱喝 奶 奶都 喜欢 喜欢 吃 鸡蛋 特别 蛋青 喜欢 酸 口味 水果 橘子 猕猴桃 葡萄 特别 喜欢 西瓜 喜欢 吃糖 酸甜 口味 五天 帖子 孩子 做 食物 检测 情况 禁食 孩子 奶面 蛋 作用 孩子 机灵 点 喊 七八遍 会理 昨天 一遍 特别 昨天晚上 宝宝 妈妈 孩子 开心 跑过来 说 抱抱 妈妈 亲亲 妈妈 孩子 楼 脸亲 两下 利索 今天上午 试 一遍 依然 几天 莫名其妙 笑 发呆 玩耍 想 发呆 一声 回 过神儿 很多遍 理睬 发呆 今天上午 老公 孩子 想要 喝点 水 一声 名字 孩子 回头 爸爸 老公 说 孩子 变化 孩子 两三天 有发 妈妈 音 只会发 爸爸 音 中午 孩子 爷爷 孩子 回 他家 孩子 吃 鸡蛋 三个 蜜角 很甜 点 心包 一兜 糖 那种 下午 孩子 回来 慢慢 不好 发呆 慢 好心 塞 想 发笑 转移 孩子 笑 昨天 孩子 做 微量元素 检测 检测 麻烦 孩子 饮食 调整 孩子 完全恢复 切盼 回复 感恩 感谢
Post60083,124683000000.0,我们也去的儿童医院，挂的伍云的号，和你说的情况差不多，回来后心灰意冷的,0,我们 也 去 的 儿童医院 ， 挂 的 伍云 的 号 ， 和 你 说 的 情况 差不多 ， 回来 后 心灰意冷 的,儿童医院 挂 伍云 号 说 情况 回来 心灰意冷
Post60104,124685000000.0,我们家长该怎么教？,0,我们 家长 该 怎么 教 ？,家长 教
Post60124,124688000000.0,吧里这种大量删楼的帖子都要小心。,0,吧 里 这种 大量 删楼 的 帖子 都 要 小心 。,里 删楼 帖子 小心
Post60150,124692000000.0,如果只是单纯的怀疑的话，建议去医院做检查，如果不是那就更好，如果是您再做相关的打算。语言这一块，您可以多注意观察，这样可以和医生讲清楚。,0,如果 只是 单纯 的 怀疑 的话 ， 建议 去 医院 做 检查 ， 如果 不是 那 就 更好 ， 如果 是 您 再 做 相关 的 打算 。 语言 这 一块 ， 您 可以 多 注意 观察 ， 这样 可以 和 医生 讲清楚 。,怀疑 建议 医院 做 检查 更好 做 相关 打算 语言 一块 观察 医生 讲清楚
Post60161,124694000000.0,亲们青岛那个机构比较好下周想过去看看，以琳就算了排队好久孩子等不起,0,亲们 青岛 那个 机构 比较 好 下周 想 过去 看看 ， 以琳 就算 了 排队 好久 孩子 等 不起,亲们 青岛 机构 下周 想 以琳 排队 好久 孩子
Post60238,124703000000.0,"你可以听听黄老师的语音课（喜马拉雅 幸福E家）也许对你有帮助。 http://imgsrc.baidu.com/forum/w%3D580/sign=e27599200724ab18e016e13f05fae69a/c5793cc79f3df8dc6113f397c311728b461028c4.jpg 
 http://imgsrc.baidu.com/forum/w%3D580/sign=252c1a75f5f2b211e42e8546fa806511/47a9b9096b63f6245e7445058944ebf81b4ca3c5.jpg",2,"你 可以 听听 黄 老师 的 语音课 （ 喜马拉雅   幸福 E 家 ） 也许 对 你 有 帮助 。   http : / / imgsrc . baidu . com / forum / w% 3D580 / sign = e27599200724ab18e016e13f05fae69a / c5793cc79f3df8dc6113f397c311728b461028c4 . jpg     
   http : / / imgsrc . baidu . com / forum / w% 3D580 / sign = 252c1a75f5f2b211e42e8546fa806511 / 47a9b9096b63f6245e7445058944ebf81b4ca3c5 . jpg",听听 黄 老师 语音课 喜马拉雅 幸福 家 也许
Post60241,124703000000.0,我家小朋友，以前四个老人加我，三个老人是老师，教得鸡飞狗跳，家里动不动就是声音高八度。我爸爸和我是工程师，倒是我们两个工程师能够教会。,0,我家 小朋友 ， 以前 四个 老人 加 我 ， 三个 老人 是 老师 ， 教得 鸡飞狗跳 ， 家里 动不动 就是 声音 高 八度 。 我 爸爸 和 我 是 工程师 ， 倒 是 我们 两个 工程师 能够 教会 。,我家 小朋友 四个 老人 加 三个 老人 老师 教得 鸡飞狗跳 家里 声音 高 八度 爸爸 工程师 倒 两个 工程师 教会
Post60263,124706000000.0,和你家的好像.唉,0,和 你家 的 好像 . 唉,你家 好像
Post60268,124707000000.0,375759379谢谢,0,375759379 谢谢,谢谢
Post60285,124708000000.0,她听不懂指令 直接辅助,0,她 听不懂 指令   直接 辅助,听不懂 指令 辅助
Post60291,124708000000.0,有福州、泉州、福清、宁德、晋江、厦门需要帮助的联系我,1,有 福州 、 泉州 、 福清 、 宁德 、 晋江 、 厦门 需要 帮助 的 联系 我,福州 泉州 福清 宁德 晋江 厦门
Post60292,124708000000.0,我也不相信我儿子是自闭症，虽然医生非常肯定明确告诉我他就是。但是他开始说话了，只是仿说比较多，刚开始说话总要给他时间去理解，他也和小朋友一起玩，自己玩过家家的时候有很多情节。我不相信他是自闭症。,0,我 也 不 相信 我 儿子 是 自闭症 ， 虽然 医生 非常 肯定 明确 告诉 我 他 就是 。 但是 他 开始 说话 了 ， 只是 仿说 比较 多 ， 刚 开始 说话 总要 给 他 时间 去 理解 ， 他 也 和 小朋友 一起 玩 ， 自己 玩 过家家 的 时候 有 很多 情节 。 我 不 相信 他 是 自闭症 。,儿子 自闭症 医生 肯定 告诉 说话 仿说 说话 总要 时间 理解 小朋友 玩 玩 过家家 情节 自闭症
Post60313,124713000000.0,我觉得引起重视是非常对的。我今天带孩子去早教上感统课，遇到一个五岁多的小朋友，眼神躲避很严重。他爷爷说他就是任性点，记不住数字，脾气暴躁。其实坐在孩子旁边一会我就感觉他应该有谱系障碍，只是家里人不觉得罢了。我宁可医生误诊也不希望医生漏诊，毕竟这个病越早发现越能尽早干预起来，自己有方法在家干预也是一样的。即使最终证明他不是孤独症，这场经历也能让我们更多的关注孩子成长。,0,我 觉得 引起 重视 是 非常 对 的 。 我 今天 带 孩子 去 早教 上 感统 课 ， 遇到 一个五岁 多 的 小朋友 ， 眼神 躲避 很 严重 。 他 爷爷 说 他 就是 任性 点 ， 记不住 数字 ， 脾气 暴躁 。 其实 坐在 孩子 旁边 一会 我 就 感觉 他 应该 有 谱系 障碍 ， 只是 家里人 不 觉得 罢了 。 我 宁可 医生 误诊 也 不 希望 医生 漏诊 ， 毕竟 这个 病越 早 发现 越能 尽早 干预 起来 ， 自己 有 方法 在家 干预 也 是 一样 的 。 即使 最终 证明 他 不是 孤独症 ， 这场 经历 也 能 让 我们 更 多 的 关注 孩子 成长 。,重视 孩子 早教 感统 课 一个五岁 小朋友 眼神 躲避 爷爷 说 任性 点 记不住 数字 脾气 暴躁 坐在 孩子 旁边 一会 感觉 谱系 障碍 家里人 医生 误诊 希望 医生 漏诊 病越 早 发现 越能 干预 方法 在家 干预 最终 证明 孤独症 这场 经历 关注 孩子 成长
Post60323,124714000000.0,回复 各位 我有 全套，自闭症 康复 学习 资源！《 需 要 的 加 我 Q?? Q?? 号︰4?? 1?? 3?? 7?? 2?? 1?? 1?? 5??》[玫瑰]直接到我　Q?? Q?? 上面领取资料　　　　　 ::∩_∩::,2,回复   各位   我 有   全套 ， 自闭症   康复   学习   资源 ！ 《   需   要   的   加   我   Q ? ?   Q ? ?   号 ︰ 4 ? ?   1 ? ?   3 ? ?   7 ? ?   2 ? ?   1 ? ?   1 ? ?   5 ? ? 》 [ 玫瑰 ] 直接 到 我 　 Q ? ?   Q ? ?   上面 领取 资料 　 　 　 　 　   : : ∩ _ ∩ : :,回复 全套 自闭症 康复 学习 资源 需 加 号 玫瑰 领取 资料
